Path,Name,ExactName,Features,Options,Occupied,Virtual,HomoOrbital,Dipole,Energy,Excited,Time
,4h_TON_4h_4h,4hhA_TON_4hhA_4hhA_n1_m1_x1_y1_z1,,td b3lyp/6-31g(d) geom=connectivity iop(9/40=2),-4.5266137049,-1.5420691233,153,6.7463,-1934.2625633,2.5015,1.6166666667
,5fa_TON_5fa_TSC_24F_,---,,td B3LYP/6-31g(d),-4.846619579,-2.1148687535,201,2.1651,-3768.4769925,2.4651,2.1333333333
,5ha_TON_4H_5ha_TSC_4H_,---,,td B3LYP/6-31g(d),-4.5380424861,-1.7222084844,235,5.2443,-4107.057815,2.5101,3.3
,5ea_TON_5ea_TSC_E_,---,,td B3LYP/6-31g(d),-5.3459484728,-2.5268491051,155,0.3551,-3155.2826553,2.5579,3.3166666667
,4g_TON_4g_4g,4ggA_TON_4ggA_4ggA_n1_m1_x1_y1_z1,,td b3lyp/6-31g(d) geom=connectivity iop(9/40=2),-5.6632332086,-2.1660261551,185,0.5181,-4676.9048871,3.0793,1.9
,4a5a_TON_4a5a_4a5a,4aa5aaA_TON_4aa5aaA_4aa5aaA_n1_m1_x1_y1_z1,,td b3lyp/6-31g(d) geom=connectivity,-5.2139732611,-2.1698357489,205,1.6555,-3698.700711,2.736,33.5333333333
,4a4a_TON_4a4a_4a4a,4aa4aaA_TON_4aa4aaA_4aa4aaA_n1_m1_x1_y1_z1,,td b3lyp/6-31g(d) geom=connectivity,-5.3078525354,-2.0340509434,201,0.1207,-2415.6777531,2.9533,38.6
,5ai5ai_TON_5ai5ai_n2_6_31G,5ai5ai_TON_5ai5aiA_6aa_n2_m1_x1_y1_z1,,td=(nstates=10) b3lyp/6-31g(d) geom=connectivity,-5.1581899242,-2.1929654252,281,1.9242,-5862.2691159,2.5941,22.7
,25e_TON_2J_25e,25eeA_TON_24aaA_25eeA_n1_m1_x1_y1_z1,,td B3LYP/svp geom=connectivity,-5.2577835891,-2.8433174994,175,0.0006,-2745.5481303,2.1571,3.55
,4a4a4a_TCC_4a4a4a_4a4a4a,4aa4aa4aaA_TCC_4aa4aa4aaA_4aa4aa4aaA_n1_m1_x1_y1_z1,,td b3lyp/6-31g(d) geom=connectivity iop(9/40=2),-4.8175033983,-1.7235690536,281,0.1171,-3235.9731276,2.7843,4.5
,5ai7i_TON_5ai_6_31G,5ai7iiA_TON_5aiA_6aaA_n1_m1_x1_y1_z1,,td=(nstates=10) b3lyp/6-31g(d) geom=connectivity,-5.3685339214,-1.7170383215,142,0.8202,-2328.2573848,3.2677,5.3166666667
,5fa_TON_34F_5fa_TSC_34F_,---,,td B3LYP/6-31g(d),-4.7769584364,-2.2705178692,259,0.514,-4530.8481667,2.2416,1.9666666667
,4f_TON_4f_4f,4ffA_TON_4ffA_4ffA_n1_m1_x1_y1_z1,,td b3lyp/6-31g(d) geom=connectivity iop(9/40=2),-4.2270163686,-1.9069737808,153,0.5861,-2093.0751338,1.8533,1.6333333333
,4a4a_TON_5a5a_4a4a,4aa4aaA_TON_5aa5aaA_4aa4aaA_n1_m1_x1_y1_z1,,td b3lyp/6-31g(d) geom=connectivity,-4.8498849451,-2.2901100655,205,0.1306,-3698.707614,2.3309,36.3
,TON_B_25i2_n4,_TON_B_25ii2_n4_m1_x1_y1_z1,,td mpw1pw91/6-31g(d),-5.5723471865,-2.9736600281,391,6.7322,-9082.2822991,2.173,227.816666667
,5ha_TON_24H_5ha_TSC_24H_,---,,td B3LYP/6-31g(d),-4.3981759731,-1.9069737808,263,5.581,-4416.6807252,2.2343,4.4
,2J_TON_25a_2J,24aaA_TON_25aaA_24aaA_n1_m1_x1_y1_z1,,td B3LYP/svp geom=connectivity,-5.0526097548,-2.5886189465,151,0.0001,-2441.1873908,2.2663,2.6666666667
,5ca_TON_24C_5ca_TSC,---,,td B3LYP/6-31g(d),-5.2254020424,-2.6503887878,250,1.4466,-13752.0499373,2.3157,2.45
,5da_TON_5da_TSC_34D_,---,,td B3LYP/6-31g(d),-5.767180695,-3.1703983334,207,0.6989,-3834.0988024,2.3459,2.0666666667
,5ai7i_TON_5ai_n3_6_31G,5ai7ii_TON_5aiA_6aa_n3_m1_x1_y1_z1,,td=(nstates=10) b3lyp/6-31g(d) geom=connectivity,-5.22594627,-1.9222121558,424,0.7889,-6982.2885448,2.889,92.8666666667
,24d_TON_2J_24d,24ddA_TON_24aaA_24ddA_n1_m1_x1_y1_z1,,td b3lyp geom=connectivity svp,-5.493978401,-3.4046883484,173,0,-2168.451376,1.7906,5.1
,4f_TON_4f_4f_n4,4ff_TON_4ffA_4ff_n4_m1_x1_y1_z1,,td b3lyp/6-31g(d) geom=connectivity iop(9/40=2),-4.7807680301,-1.5834304267,461,0.8604,-6289.4416791,2.8053,11.15
,25c_TON_2J_25c,25ccA_TON_24aaA_25ccA_n1_m1_x1_y1_z1,,td B3LYP/svp geom=connectivity,-5.2999612341,-2.8452222962,216,0.0001,-12734.2391081,2.199,3.2666666667
,24a_TON_24a_24a_DFT,24aaA_TON_24aaA_24aaA_n1_m1_x1_y1_z1,,RHF/6-31G* OPT,-6.7857027928,1.2351247133,149,0.0003,-1789.6599678,---,17.95
,5aa_TON_5aa_TSC_4A_,---,,td B3LYP/6-31g(d),-5.1848570804,-2.1812645301,171,0.8257,-3312.8176063,2.7037,1.9666666667
,5fa_TON_34F_5fa_TSC,---,,td B3LYP/6-31g(d),-4.7919246975,-2.1826250993,199,0.4253,-3765.9837811,2.336,1.9833333333
,4g4g4g4g_TON_4g4g4g4g_4g4g4g4g,4gg4gg4gg4ggA_TON_4gg4gg4gg4ggA_4gg4gg4gg4ggA_n1_m1_x1_y1_z1,,td b3lyp/6-31g(d) geom=connectivity iop(9/40=2),-5.3870376625,-2.4939233306,617,0.1858,-17005.8128701,2.5194,16.3
,2J_TON_25c_2J,24aaA_TON_25ccA_24aaA_n1_m1_x1_y1_z1,,td B3LYP/svp geom=connectivity,-5.3369687162,-2.7831803411,216,0.0006,-12734.2397166,2.3767,3.2166666667
,4h4h4h_TON_4h4h4h_4h4h4h,4hh4hh4hhA_TON_4hh4hh4hhA_4hh4hh4hhA_n1_m1_x1_y1_z1,,td b3lyp/6-31g(d) geom=connectivity iop(9/40=2),-4.4482449194,-1.5494161969,377,0.5209,-4668.3287999,2.4353,9.8666666667
,5ai7i_TON_5ai_n2_svp,---,,td b3lyp geom=connectivity svp,-5.3723435152,-2.2980013669,283,1.3516,-4652.8467049,2.6957,16.8
,4a4a_CON_4a4a_4a4a,4aa4aaA_CON_4aa4aaA_4aa4aaA_n1_m1_x1_y1_z1,,td b3lyp/6-31g(d) geom=connectivity,-5.3293495287,-1.9807166311,201,2.4647,-2415.6765338,3.0091,34.4333333333
,5ha_TON_34H_5ha_TSC,---,,td B3LYP/6-31g(d),-4.6150507024,-1.9687436222,199,3.9555,-3686.5531504,2.3919,1.4666666667
,4d4d_TON_4d4d_4d4d,4dd4ddA_TON_4dd4ddA_4dd4ddA_n1_m1_x1_y1_z1,,td b3lyp/6-31g(d) geom=connectivity iop(9/40=2),-7.1280220017,-3.8193898384,297,0.1942,-3891.47063,2.9621,6.2333333333
,5da_TON_5da_TSC_D_,---,,td B3LYP/6-31g(d),-6.0934451874,-3.3135302125,155,0.6246,-3219.6640827,2.5195,3.0166666667
,5ba_TON_34B_5ba_TSC_34B_,---,,td B3LYP/6-31g(d),-5.3913914839,-2.8166503432,279,0.9871,-6837.1216342,2.3153,3.1166666667
,4a4a4a4a_TNN_4a4a4a4a_4a4a4a4a,4aa4aa4aa4aaA_TNN_4aa4aa4aa4aaA_4aa4aa4aa4aaA_n1_m1_x1_y1_z1,,td b3lyp/6-31g(d) geom=connectivity iop(9/40=2),-5.0093436545,-1.8672451604,361,0.0002,-4224.4204449,2.8108,7.4
,5ga_TON_34G_5ga_TSC,---,,td B3LYP/6-31g(d),-5.0822701633,-2.435963083,215,0.85,-5057.8691199,2.3926,2.2666666667
,5a5a_TON_5a4a_5a5a_DFT,5aa5aaA_TON_5aa4aaA_5aa5aaA_n1_m1_x1_y1_z1,,opt b3lyp/6-31g(d) geom=connectivity,-4.907300965,-2.3910642997,207,0.7934,-4340.2180112,---,85.1
,4c4c4c4c_TON_4c4c4c4c_4c4c4c4c,4cc4cc4cc4ccA_TON_4cc4cc4cc4ccA_4cc4cc4cc4ccA_n1_m1_x1_y1_z1,,td b3lyp/6-31g(d) geom=connectivity iop(9/40=2),-6.2354886112,-2.6346061852,880,0.3337,-86539.3701843,3.2238,18.2666666667
,24b_TON_2J_24b,24bbA_TON_24aaA_24bbA_n1_m1_x1_y1_z1,,td b3lyp geom=connectivity svp,-5.3083967631,-2.7935206669,178,0.0001,-3637.6327486,2.2593,3.8666666667
,4a_CON_2J_4a,4aaA_CON_24aaA_4aaA_n1_m1_x1_y1_z1,,td=(nstates=10) b3lyp/6-31g(d) geom=connectivity,-5.5037744992,-1.832414589,121,2.1818,-1491.4451553,3.3422,7.5666666667
,4i4i4i_TON_4i4i4i_4i4i4i,4ii4ii4iiA_TON_4ii4ii4iiA_4ii4ii4iiA_n1_m1_x1_y1_z1,,td b3lyp/6-31g(d) geom=connectivity iop(9/40=2),-5.4134327048,-1.7105075893,377,0.3775,-4283.4746613,3.3461,10.0833333333
,4h4h_TON_4h4h_4h4h,4hh4hhA_TON_4hh4hhA_4hh4hhA_n1_m1_x1_y1_z1,,td b3lyp/6-31g(d) geom=connectivity iop(9/40=2),-4.4515102854,-1.5341778219,265,2.4827,-3301.2944382,2.4417,6.4333333333
,5ca_TON_4C_5ca_TSC,---,,td B3LYP/6-31g(d),-5.485542872,-2.6795049686,236,1.6808,-13597.2296069,2.5169,2.5333333333
,5da_TON_34D_5da_TSC_34D_,---,,td B3LYP/6-31g(d),-5.8692233844,-3.4387025782,271,1.3862,-4633.0126713,2.169,2.2833333333
,5ga_TON_5ga_TSC_G_,---,,td B3LYP/6-31g(d),-5.2545182231,-2.3967786903,163,0.2631,-4443.4398555,2.5763,2.4
,4a4a_TON_5a4a_4a4a,4aa4aaA_TON_5aa4aaA_4aa4aaA_n1_m1_x1_y1_z1,,td b3lyp/6-31g(d) geom=connectivity,-4.9244441369,-2.2215373782,203,0.8977,-3057.1965658,2.4497,38.2
,5ba_TON_4B_5ba_TSC,---,,td B3LYP/6-31g(d),-5.4994206778,-2.6822261069,200,1.7161,-5151.1888678,2.5298,2.1
,5fa_TON_24F_5fa_TSC_24F__n3,---,,opt b3lyp/6-31g(d) geom=connectivity,-4.5791316757,-2.4405890183,787,5.8714,-13605.1490745,---,337.616666667
,5ga_TON_34G_5ga_TSC_34G_,---,,td B3LYP/6-31g(d),-5.0751952035,-2.5467134153,283,0.6865,-6468.6706492,2.2718,3.4666666667
,5ia_TON_34l_5ia_TSC_L,---,,td b3lyp/6-31g(d) geom=connectivity,-5.0180512973,-2.2082038001,239,2.5609,-4230.8912071,2.5559,2.3166666667
,4a4a4a_TON_4a4a4a_4a4a4a,4aa4aa4aaA_TON_4aa4aa4aaA_4aa4aa4aaA_n1_m1_x1_y1_z1,,td b3lyp/6-31g(d) geom=connectivity iop(9/40=2),-5.2648585489,-2.0767728161,281,0.1236,-3339.9085927,2.8589,4.55
,5ga_TON_24G_5ga_TSC_n2,---,,td b3lyp/6-31g(d) geom=connectivity,-4.9170970632,-2.5967823616,433,0.8212,-10119.559853,2.0671,6.35
,5ga_TON_24G_5ga_TSC,---,,td B3LYP/6-31g(d),-4.8866203133,-2.4049421054,217,0.8437,-5060.3739152,2.2162,2.5
,5ha_TON_24H_5ha_TSC_24H__n2,---,,td b3lyp/6-31g(d) geom=connectivity,-4.3622569464,-2.0993582647,525,9.3506,-8832.1738924,2.0088,12.9166666667
,5fa_TON_5fa_TSC_F_,---,,td B3LYP/6-31g(d),-4.9358729181,-2.0993582647,147,0.5522,-3151.5530519,2.5761,1.1666666667
,25d_TON_2J_25d,25ddA_TON_24aaA_25ddA_n1_m1_x1_y1_z1,,td B3LYP/svp geom=connectivity,-5.5650001129,-3.5002003057,175,0,-2809.8603441,1.7688,3.35
,4g4g4g_TON_4g4g4g_4g4g4g,4gg4gg4ggA_TON_4gg4gg4ggA_4gg4gg4ggA_n1_m1_x1_y1_z1,,td b3lyp/6-31g(d) geom=connectivity iop(9/40=2),-5.6371102801,-2.2424901438,473,0.5306,-12896.2792584,3.0015,12.0166666667
,4a4a_CNN_4a4a_4a4a,4aa4aaA_CNN_4aa4aaA_4aa4aaA_n1_m1_x1_y1_z1,,td b3lyp/6-31g(d) geom=connectivity iop(9/40=2),-4.9628121881,-1.7333651518,201,6.3539,-2375.9567101,2.8989,2.8833333333
,4a4a4a_TSN_4a4a4a_4a4a4a,4aa4aa4aaA_TSN_4aa4aa4aaA_4aa4aa4aaA_n1_m1_x1_y1_z1,,td b3lyp/6-31g(d) geom=connectivity iop(9/40=2),-5.3573772541,-2.0800381821,289,0.1022,-3985.8475344,2.914,4.15
,5ia_TON_34l_5ia_TSC_34l_n2,---,,td b3lyp/6-31g(d) geom=connectivity,-4.8335581148,-2.442765929,597,3.13,-9918.5218749,2.1068,21.6
,5ai7i_TON_5ai_n3_svp,---,,td b3lyp geom=connectivity svp,-5.3432273345,-2.3426280364,424,1.2495,-6978.6744249,2.6108,58.0166666667
,5aa_TON_24A_5aa_TSC,---,,td B3LYP/6-31g(d),-5.050704958,-2.3888873889,185,0.5385,-3467.6372096,2.4114,2.15
,5ia_TON_A_5ia_TSC_34l_n4,---,,td b3lyp/6-31g(d) geom=connectivity,-4.8999538914,-2.5467134153,889,9.152,-16003.8971816,2.0626,56.6333333333
,4a4a_CSN_4a4a_4a4a,4aa4aaA_CSN_4aa4aaA_4aa4aaA_n1_m1_x1_y1_z1,,td b3lyp/6-31g(d) geom=connectivity,-5.3835001826,-1.8969055688,209,1.6586,-3061.6161798,3.0811,36.0833333333
,5fa_TON_34F_5fa_TSC_34F__n2,---,,td b3lyp/6-31g(d) geom=connectivity,-4.7470259141,-2.5257606498,517,0.5411,-9060.5085198,1.9608,10.3
,4a_CNN_4a_4a,4aaA_CNN_4aaA_4aaA_n1_m1_x1_y1_z1,,td b3lyp/6-31g(d) geom=connectivity iop(9/40=2),-5.0477117058,-1.5447902617,121,5.7881,-1451.7253559,3.182,1.4666666667
,4a4a_CNN_4a4a_4a4a,4aa4aaA_CNN_4aa4aaA_4aa4aaA_n1_m1_x1_y1_z1,,td b3lyp/6-31g(d) geom=connectivity,-4.9726082863,-1.7507804375,201,6.308,-2375.9566841,2.8916,35.7333333333
,2J_TON_24g_2J,24aaA_TON_24ggA_24aaA_n1_m1_x1_y1_z1,,td B3LYP/svp geom=connectivity,-5.1995512277,-2.6114765089,181,0.0003,-3392.0882275,2.33,3.4166666667
,4b_TON_4b_4b,4bbA_TON_4bbA_4bbA_n1_m1_x1_y1_z1,,td b3lyp/6-31g(d) geom=connectivity iop(9/40=2),-6.1644668993,-2.479773411,179,0.0006,-5168.1742319,3.3729,1.9166666667
,5ba_TON_5ba_TSC_4B_,---,,td B3LYP/6-31g(d),-5.4673112449,-2.4577321901,200,0.8982,-5151.1860778,2.7,2.1833333333
,5aa_TON_24A_5aa_TSC_24A_,---,,td B3LYP/6-31g(d),-5.0098878822,-2.3880710474,239,0.6503,-4084.5542689,2.3621,3.8666666667
,5ea_TON_5ea_TSC_34E_,---,,td B3LYP/6-31g(d),-5.2172386272,-2.6054900045,207,0.396,-3769.7116509,2.3664,1
,5aa_TON_5aa_TSC_34A_,---,,td B3LYP/6-31g(d),-5.1187334176,-2.4120170652,183,0.4304,-3465.1380524,2.4656,1.5166666667
,5ca_TON_34C_5ca_TSC_34C_,---,,td B3LYP/6-31g(d),-5.3864934348,-2.8174666847,333,0.9804,-19506.1786727,2.309,3.5333333333
,5ba_TON_4B_5ba_TSC_4B_,---,,td B3LYP/6-31g(d),-5.5249993786,-2.6220889486,255,1.2967,-6532.492538,2.5903,1.7333333333
,2J_TON_25d_2J,24aaA_TON_25ddA_24aaA_n1_m1_x1_y1_z1,,td B3LYP/svp geom=connectivity,-5.8196986658,-3.3298570428,175,0.0003,-2809.865472,2.281,3.2833333333
,5ai7i_TON_5ai_n1_svp,---,,td b3lyp geom=connectivity svp,-5.477107343,-2.1420801373,142,1.0781,-2327.0190672,3.003,4.4166666667
,4d4d4d_TON_4d4d4d_4d4d4d,4dd4dd4ddA_TON_4dd4dd4ddA_4dd4dd4ddA_n1_m1_x1_y1_z1,,td b3lyp/6-31g(d) iop(9/40=2) geom=connectivity,-7.2341463988,-3.9709572465,425,0.1607,-5553.5907734,2.9114,11.8333333333
,4a4a4a_CCC_4a4a4a_4a4a4a,4aa4aa4aaA_CCC_4aa4aa4aaA_4aa4aa4aaA_n1_m1_x1_y1_z1,,td b3lyp/6-31g(d) geom=connectivity iop(9/40=2),-5.0215887773,-1.5271028621,281,0.8687,-3235.9723224,3.0691,4.9333333333
,4a4a_TCC_4a4a_4a4a,4aa4aaA_TCC_4aa4aaA_4aa4aaA_n1_m1_x1_y1_z1,,td b3lyp/6-31g(d) geom=connectivity,-4.824850472,-1.667241489,201,0.1027,-2311.742112,2.8741,35.9666666667
,5aa_TON_4A_5aa_TSC,---,,td B3LYP/6-31g(d),-5.28336229,-2.2588169741,171,0.4681,-3312.8215695,2.7278,1.4
,4a4a_TON_4a5a_4a4a,4aa4aaA_TON_4aa5aaA_4aa4aaA_n1_m1_x1_y1_z1,,td b3lyp/6-31g(d) geom=connectivity,-5.2185991964,-2.0890179388,203,0.943,-3057.1893469,2.8146,33.6
,2J_TON_25f_2J,24aaA_TON_25ffA_24aaA_n1_m1_x1_y1_z1,,td B3LYP/svp geom=connectivity,-4.6776368853,-2.3227637262,167,0,-2741.8345434,2.1205,2.9333333333
,5a5a_TON_5a5a_5a5a,5aa5aaA_TON_5aa5aaA_5aa5aaA_n1_m1_x1_y1_z1,,td b3lyp/6-31g(d) geom=connectivity,-4.8115168939,-2.4552831656,209,0.2381,-4981.7288741,2.1013,31.5166666667
,25g_TON_2J_25g,25ggA_TON_24aaA_25ggA_n1_m1_x1_y1_z1,,td B3LYP/svp geom=connectivity,-5.1105700025,-2.6139255335,183,1.3706,-4033.4993628,2.2731,2.9
,4a4a4a4a_CON_4a4a4a4a_4a4a4a4a,4aa4aa4aa4aaA_CON_4aa4aa4aa4aaA_4aa4aa4aa4aaA_n1_m1_x1_y1_z1,,td b3lyp/6-31g(d) geom=connectivity iop(9/40=2),-5.2542461092,-2.0316019189,361,2.7918,-4264.1382672,2.8783,6.45
,4a4a_CSN_4a4a_4a4a,4aa4aaA_CSN_4aa4aaA_4aa4aaA_n1_m1_x1_y1_z1,,td b3lyp/6-31g(d) geom=connectivity iop(9/40=2),-5.3780579058,-1.8922796335,209,1.6982,-3061.6161211,3.0809,2.55
,4a4a4a4a_CSN_4a4a4a4a_4a4a4a4a,4aa4aa4aa4aaA_CSN_4aa4aa4aa4aaA_4aa4aa4aa4aaA_n1_m1_x1_y1_z1,,td b3lyp/6-31g(d) geom=connectivity iop(9/40=2),-5.3260841626,-1.9559542718,369,1.896,-4910.0776489,2.9841,6.7666666667
,4a4a4a4a_CCC_4a4a4a4a_4a4a4a4a,4aa4aa4aa4aaA_CCC_4aa4aa4aa4aaA_4aa4aa4aa4aaA_n1_m1_x1_y1_z1,,td b3lyp/6-31g(d) iop(9/40=2),-5.0267589402,-1.5709131902,361,0.8973,-4160.2032164,3.0351,8.3
,5ca_TON_5ca_TSC_24C_,---,,td B3LYP/6-31g(d),-5.2882603391,-2.5589585381,250,0.7466,-13752.0317354,2.4498,2.15
,5ha_TON_24H_5ha_TSC,---,,td B3LYP/6-31g(d),-4.457224676,-1.952144678,201,4.4368,-3689.055183,2.2421,2.4833333333
,5ga_TON_5ga_TSC_4G_,---,,td B3LYP/6-31g(d),-5.2101636674,-2.2275238827,203,1.8574,-4905.5543778,2.6718,1.2166666667
,4a4a_TON_4a4a_4a4a,4aa4aaA_TON_4aa4aaA_4aa4aaA_n1_m1_x1_y1_z1,,td b3lyp/6-31g(d) iop(9/40=2),-5.3078525354,-2.0340509434,201,0.1206,-2415.6777532,2.9533,2.8833333333
,4a5a_TON_5a4a_5a4a,4aa5aaA_TON_5aa4aaA_5aa4aaA_n1_m1_x1_y1_z1,,td b3lyp/6-31g(d) geom=connectivity,-4.8947837285,-2.3056205543,205,0.8407,-3698.7075124,2.3163,32.1
,4a4a_CCC_4a4a_4a4a,4aa4aaA_CCC_4aa4aaA_4aa4aaA_n1_m1_x1_y1_z1,,td b3lyp/6-31g(d) geom=connectivity,-5.0278473955,-1.43975432,201,0.8145,-2311.7414905,3.1479,39.3666666667
,5ia_TON_34l_5ia_TSC_34l,---,,td b3lyp/6-31g(d) geom=connectivity,-4.9331517797,-2.2721505522,299,1.702,-4959.8545389,2.3981,5.5833333333
,5a_TON_5a_5a,5aaA_TON_5aaA_5aaA_n1_m1_x1_y1_z1,,td b3lyp/6-31g(d) geom=connectivity iop(9/40=2),-5.1391419555,-2.1809924163,125,0.001,-2774.4690159,2.6977,0.9
,5aa_TON_4A_5aa_TSC_4A_,---,,td B3LYP/6-31g(d),-5.1660812255,-2.2177277845,211,0.8561,-3774.930984,2.6439,2.1
,5ea_TON_5ea_TSC_24E_,---,,td b3lyp/6-31g(d),-5.1679860224,-2.5015425181,209,0.536,-3772.1993375,2.3867,1.1833333333
,5ga_TON_5ga_TSC_34G_,---,,td B3LYP/6-31g(d),-5.1127469132,-2.4631744669,215,0.637,-5057.8752249,2.4061,1.95
,5aa_TON_34A_5aa_TSC_34A_,---,,td B3LYP/6-31g(d),-5.1089373194,-2.4961002413,235,0.4633,-4079.5621117,2.3582,2.9166666667
,4a4a_TSN_4a4a_4a4a,4aa4aaA_TSN_4aa4aaA_4aa4aaA_n1_m1_x1_y1_z1,,td b3lyp/6-31g(d) geom=connectivity iop(9/40=2),-5.3971058745,-2.044935497,209,0.1025,-3061.616761,2.9879,5.3833333333
,4a4a4a4a_CNN_4a4a4a4a_4a4a4a4a,4aa4aa4aa4aaA_CNN_4aa4aa4aa4aaA_4aa4aa4aa4aaA_n1_m1_x1_y1_z1,,td b3lyp/6-31g(d) geom=connectivity iop(9/40=2),-4.9543766591,-1.8267001984,361,6.9988,-4224.4184949,2.7908,7.4833333333
,5ia_TON_34l_5ia_TSC_L_n3,---,,td b3lyp/6-31g(d) geom=connectivity,-4.8825386057,-2.4430380428,715,6.7512,-12690.2973356,2.1189,14.5166666667
,5da_TON_24D_5da_TSC,---,,td B3LYP/6-31g(d),-5.6088104409,-3.2259095564,209,2.5716,-3836.6097056,2.108,1.1333333333
,5da_TON_5da_TSC_4D_,---,,td B3LYP/6-31g(d),-5.8907203777,-3.007402144,195,0.8611,-3681.7783107,2.5729,1.2166666667
,5ea_TON_24E_5ea_TSC,---,,td b3lyp/6-31g(d),-5.131522768,-2.6038573214,209,0.8859,-3772.2139374,2.2796,2.8333333333
,5ba_TON_5ba_TSC_B_,---,,td B3LYP/6-31g(d),-5.5815990571,-2.6193678102,160,0.2294,-4689.0716396,2.6908,1.1166666667
,4a4a4a_TNN_4a4a4a_4a4a4a,4aa4aa4aaA_TNN_4aa4aa4aaA_4aa4aa4aaA_n1_m1_x1_y1_z1,,td b3lyp/6-31g(d) iop(9/40=2),-5.0052619469,-1.8422106872,281,0.0003,-3300.1895558,2.8353,4.85
,4c4c_TON_4c4c_4c4c,4cc4ccA_TON_4cc4ccA_4cc4ccA_n1_m1_x1_y1_z1,,td b3lyp/6-31g(d) geom=connectivity iop(9/40=2),-6.181882185,-2.5722921161,461,0.7127,-43553.295321,3.2429,5.5833333333
,2J_TON_24c_2J,24aaA_TON_24ccA_24aaA_n1_m1_x1_y1_z1,,td B3LYP/svp geom=connectivity,-5.483910189,-2.7668535107,214,0.0116,-12092.8334621,2.5279,3.5666666667
,4a5a_TON_5a5a_5a4a,4aa5aaA_TON_5aa5aaA_5aa4aaA_n1_m1_x1_y1_z1,,td b3lyp/6-31g(d) geom=connectivity,-4.8221293336,-2.3603154359,207,0.1969,-4340.2185847,2.2103,40.2
,4a_TSN_4a_4a,4aaA_TSN_4aaA_4aaA_n1_m1_x1_y1_z1,,td b3lyp/6-31g(d) geom=connectivity iop(9/40=2),-5.5367002737,-1.9426206937,129,0.1165,-2137.3855095,3.2188,1.5166666667
,5ha_TON_5ha_TSC_34H_,---,,td B3LYP/6-31g(d),-4.661310055,-1.9899685016,199,3.9315,-3686.5586111,2.4208,2.1666666667
,4a_CON_4a_4a,4aaA_CON_4aaA_4aaA_n1_m1_x1_y1_z1,,td b3lyp/6-31g(d) geom=connectivity iop(9/40=2),-5.4297595351,-1.9864310217,121,2.1587,-1491.4407467,3.1583,1.3333333333
,5ai7i_TON_5ai_n4_6_31G,5ai7ii_TON_5aiA_6aa_n4_m1_x1_y1_z1,,td=(nstates=10) b3lyp/6-31g(d) geom=connectivity,-5.2156059442,-1.9374505307,565,0.73,-9309.3032882,2.8611,224.183333333
,5a5a_TON_5a5a_5a5a,5aa5aaA_TON_5aa5aaA_5aa5aaA_n1_m1_x1_y1_z1,,td b3lyp/6-31g(d) geom=connectivity iop(9/40=2),-4.8153264876,-2.4577321901,209,0.0004,-4981.7293844,2.1065,1.6166666667
,4b4b4b4b_TON_4b4b4b4b_4b4b4b4b,4bb4bb4bb4bbA_TON_4bb4bb4bb4bbA_4bb4bb4bb4bbA_n1_m1_x1_y1_z1,,td b3lyp/6-31g(d) geom=connectivity iop(9/40=2),-6.3119525998,-2.6743348056,592,0.0737,-18971.0416917,3.2862,14.0833333333
,5ca_TON_5ca_TSC_34C_,---,,td B3LYP/6-31g(d),-5.3492138389,-2.6664435043,248,0.6418,-13749.5436223,2.4347,2.05
,2J_TON_25b_2J,24aaA_TON_25bbA_24aaA_n1_m1_x1_y1_z1,,td B3LYP/svp geom=connectivity,-5.3105736738,-2.7592343233,180,0.0001,-4279.0352129,2.3814,2.7
,5da_TON_4D_5da_TSC_4D_,---,,td B3LYP/6-31g(d),-6.0624242098,-3.3437348485,247,1.6547,-4328.3802575,2.4141,2.0833333333
,5a5a5a_TON_5a5a5a_5a5a5a,5aa5aa5aaA_TON_5aa5aa5aaA_5aa5aa5aaA_n1_m1_x1_y1_z1,,td b3lyp/6-31g(d) geom=connectivity iop(9/40=2),-4.6972290817,-2.5728363438,293,0.0004,-7188.9903075,1.8763,2.7666666667
,5ai7i_TON_5ai_n2_6_31G,5ai7ii_TON_5aiA_6aa_n2_m1_x1_y1_z1,,td=(nstates=10) hf/6-31g(d) geom=connectivity,-6.9884276025,1.3347183783,283,1.0095,-4633.2164482,3.9082,65.4
,4g4g_TON_4g4g_4g4g,4gg4ggA_TON_4gg4ggA_4gg4ggA_n1_m1_x1_y1_z1,,td b3lyp/6-31g(d) geom=connectivity iop(9/40=2),-5.6327564587,-2.2324219318,329,0.3582,-8786.5917512,3.0088,5.9
,2J_TON_24b_2J,24aaA_TON_24bbA_24aaA_n1_m1_x1_y1_z1,,td B3LYP/svp geom=connectivity,-5.4526170976,-2.7407305822,178,0.0001,-3637.6328402,2.5268,3.0666666667
,4a4a4a_CNN_4a4a4a_4a4a4a,4aa4aa4aaA_CNN_4aa4aa4aaA_4aa4aa4aaA_n1_m1_x1_y1_z1,,td b3lyp/6-31g(d) geom=connectivity iop(9/40=2),-4.9511112931,-1.7984003592,281,6.755,-3300.1875738,2.817,4.8833333333
,5fa_TON_4F_5fa_TSC,---,,td B3LYP/6-31g(d),-4.775869981,-2.1869789207,187,0.5323,-3613.6729095,2.2744,2.1666666667
